Time  Force
205.383  42.0
205.404  42.0
205.414  42.0
205.431  42.0
205.448  42.0
205.465  42.0
205.481  42.0
205.503  42.0
205.521  42.0
205.531  42.0
205.547  42.0
205.564  42.0
205.58  42.0
205.603  42.0
205.614  42.0
205.631  42.0
205.648  42.0
205.664  42.0
205.681  42.0
205.697  42.0
205.719  42.0
205.731  42.0
205.747  42.0
205.765  42.0
205.783  42.0
205.799  42.0
205.814  42.0
205.831  42.0
205.854  42.0
205.865  42.0
205.88  42.0
205.898  42.0
205.914  42.0
205.931  42.0
205.948  42.0
205.965  42.0
205.983  42.0
205.997  42.0
206.018  42.0
206.03  42.0
206.048  42.0
206.064  42.0
206.087  42.0
206.097  42.0
206.12  42.0
206.135  42.0
206.147  42.0
206.165  42.0
206.185  42.0
206.199  42.0
206.213  42.0
206.231  41.0
206.253  41.0
206.264  41.0
206.28  41.0
206.298  41.0
206.316  41.0
206.33  41.0
206.354  41.0
206.364  41.0
206.38  41.0
206.397  41.0
206.415  41.0
206.43  41.0
206.447  42.0
206.47  42.0
206.49  42.0
206.505  42.0
206.519  42.0
206.537  42.0
206.556  42.0
206.576  42.0
206.585  42.0
206.603  42.0
206.621  42.0
206.637  42.0
206.653  42.0
206.669  42.0
206.689  42.0
206.703  42.0
206.721  42.0
206.739  42.0
206.753  42.0
206.77  42.0
206.788  42.0
206.808  42.0
206.829  42.0
206.837  42.0
206.856  42.0
206.873  42.0
206.889  42.0
206.904  42.0
206.922  42.0
206.939  42.0
206.953  42.0
206.971  42.0
206.987  42.0
207.004  42.0
207.021  42.0
207.038  42.0
207.054  42.0
207.071  42.0
207.088  42.0
207.104  42.0
207.121  42.0
207.137  42.0
207.154  42.0
207.17  42.0
207.187  42.0
207.204  42.0
207.22  42.0
207.237  42.0
207.254  42.0
207.271  42.0
207.287  42.0
207.305  42.0
207.32  42.0
207.337  42.0
207.355  42.0
207.37  42.0
207.387  42.0
207.404  42.0
207.42  42.0
207.439  42.0
207.453  42.0
207.47  42.0
207.487  42.0
207.504  42.0
207.52  42.0
207.538  42.0
207.554  42.0
207.57  42.0
207.587  42.0
207.604  42.0
207.62  42.0
207.638  41.0
207.654  41.0
207.671  41.0
207.687  41.0
207.704  41.0
207.721  41.0
207.737  41.0
207.754  41.0
207.77  41.0
207.787  41.0
207.804  41.0
207.82  41.0
207.837  41.0
207.854  41.0
207.87  41.0
207.888  41.0
207.904  41.0
207.92  41.0
207.938  41.0
207.954  41.0
207.971  41.0
207.987  41.0
208.004  41.0
208.02  41.0
208.037  41.0
208.054  42.0
208.071  42.0
208.087  42.0
208.104  42.0
208.12  42.0
208.137  42.0
208.153  42.0
208.171  42.0
208.188  42.0
208.204  42.0
208.221  42.0
208.241  42.0
208.254  42.0
208.27  42.0
208.288  42.0
208.304  42.0
208.321  42.0
208.338  42.0
208.354  42.0
208.371  42.0
208.388  42.0
208.404  42.0
208.42  42.0
208.438  42.0
208.454  41.0
208.471  41.0
208.488  41.0
208.506  41.0
208.521  41.0
208.539  41.0
208.555  41.0
208.572  41.0
208.59  41.0
208.606  41.0
208.622  41.0
208.639  41.0
208.655  42.0
208.672  42.0
208.689  42.0
208.706  42.0
208.72  42.0
208.738  42.0
208.755  42.0
208.771  42.0
208.788  42.0
208.806  42.0
208.822  42.0
208.838  42.0
208.855  41.0
208.871  41.0
208.887  41.0
208.904  41.0
208.92  41.0
208.937  41.0
208.954  41.0
208.971  41.0
208.989  41.0
209.005  41.0
209.021  41.0
209.037  41.0
209.055  42.0
209.072  42.0
209.088  42.0
209.105  42.0
209.121  42.0
209.138  42.0
209.155  42.0
209.171  42.0
209.189  42.0
209.205  42.0
209.222  42.0
209.238  42.0
209.254  42.0
209.271  42.0
209.288  42.0
209.304  42.0
209.322  42.0
209.337  42.0
209.354  42.0
209.372  42.0
209.387  42.0
209.404  42.0
209.421  42.0
209.438  42.0
209.454  42.0
209.472  42.0
209.488  42.0
209.505  42.0
209.521  42.0
209.538  42.0
209.555  42.0
209.572  42.0
209.588  42.0
209.604  42.0
209.621  42.0
209.638  42.0
209.655  42.0
209.676  42.0
209.689  42.0
209.705  42.0
209.721  42.0
209.739  42.0
209.755  42.0
209.772  42.0
209.789  42.0
209.805  42.0
209.822  42.0
209.838  42.0
209.855  42.0
209.872  42.0
209.888  42.0
209.905  42.0
209.921  42.0
209.938  42.0
209.955  42.0
209.972  42.0
209.988  42.0
210.005  42.0
210.021  42.0
210.039  42.0
210.055  42.0
210.071  42.0
210.088  42.0
210.104  42.0
210.121  42.0
210.139  42.0
210.155  42.0
210.172  42.0
210.189  42.0
210.206  42.0
210.221  42.0
210.238  42.0
210.255  42.0
210.271  42.0
210.288  42.0
210.306  42.0
210.322  42.0
210.339  42.0
210.354  42.0
210.371  42.0
210.388  42.0
210.405  42.0
210.422  42.0
210.439  42.0
210.456  41.0
210.472  41.0
210.488  41.0
210.505  41.0
210.521  41.0
210.538  41.0
210.556  41.0
210.572  41.0
210.588  41.0
210.605  41.0
210.622  41.0
210.638  41.0
210.655  42.0
210.671  42.0
210.687  42.0
210.705  42.0
210.721  42.0
210.738  42.0
210.755  42.0
210.772  42.0
210.788  42.0
210.805  42.0
210.822  42.0
210.839  42.0
210.856  42.0
210.873  42.0
210.89  42.0
210.905  42.0
210.922  42.0
210.938  42.0
210.955  42.0
210.972  42.0
210.989  42.0
211.006  42.0
211.023  42.0
211.039  42.0
211.055  42.0
211.073  42.0
211.088  42.0
211.105  42.0
211.121  42.0
211.138  42.0
211.156  42.0
211.172  42.0
211.189  42.0
211.205  42.0
211.222  42.0
211.239  42.0
211.255  42.0
211.272  42.0
211.289  42.0
211.305  42.0
211.322  42.0
211.339  42.0
211.355  42.0
211.372  42.0
211.388  42.0
211.405  42.0
211.422  42.0
211.439  42.0
211.455  42.0
211.472  42.0
211.488  42.0
211.505  42.0
211.522  42.0
211.542  42.0
211.555  42.0
211.572  42.0
211.588  42.0
211.605  42.0
211.621  42.0
211.638  42.0
211.655  41.0
211.672  41.0
211.688  41.0
211.705  41.0
211.722  41.0
211.738  41.0
211.755  41.0
211.772  41.0
211.788  41.0
211.805  41.0
211.822  41.0
211.838  41.0
211.856  39.0
211.871  39.0
211.888  39.0
211.905  39.0
211.921  39.0
211.938  39.0
211.955  39.0
211.972  39.0
211.989  39.0
212.005  39.0
212.021  39.0
212.039  39.0
212.055  40.0
212.071  40.0
212.088  40.0
212.106  40.0
212.122  40.0
212.139  40.0
212.155  40.0
212.172  40.0
212.188  40.0
212.205  40.0
212.223  40.0
212.239  40.0
212.255  40.0
212.272  40.0
212.289  40.0
212.305  40.0
212.322  40.0
212.338  40.0
212.355  40.0
212.373  40.0
212.388  40.0
212.406  40.0
212.422  40.0
212.438  39.0
212.455  39.0
212.472  39.0
212.488  39.0
212.507  39.0
212.523  39.0
212.538  39.0
212.556  39.0
212.572  39.0
212.589  39.0
212.605  39.0
212.622  39.0
212.639  39.0
212.656  39.0
212.672  39.0
212.689  39.0
212.706  39.0
212.722  39.0
212.739  39.0
212.755  39.0
212.773  39.0
212.789  39.0
212.805  39.0
212.822  39.0
212.839  39.0
212.856  39.0
212.871  39.0
212.888  39.0
212.905  39.0
212.921  39.0
212.938  39.0
212.955  39.0
212.972  39.0
212.989  39.0
213.005  39.0
213.023  39.0
213.039  39.0
213.056  923.0
213.073  923.0
213.089  923.0
213.105  923.0
213.123  923.0
213.139  923.0
213.156  923.0
213.172  923.0
213.189  923.0
213.205  923.0
213.223  923.0
213.239  923.0
213.255  924.0
213.271  924.0
213.289  924.0
213.305  924.0
213.322  924.0
213.339  924.0
213.356  924.0
213.372  924.0
213.389  924.0
213.406  924.0
213.422  924.0
213.439  924.0
213.456  924.0
213.472  924.0
213.489  924.0
213.506  924.0
213.523  924.0
213.539  924.0
213.556  924.0
213.576  924.0
213.589  924.0
213.605  924.0
213.623  924.0
213.638  924.0
213.655  926.0
213.671  926.0
213.689  926.0
213.707  926.0
213.721  926.0
213.738  926.0
213.755  926.0
213.773  926.0
213.789  926.0
213.806  926.0
213.823  926.0
213.839  926.0
213.856  928.0
213.873  928.0
213.89  928.0
213.905  928.0
213.923  928.0
213.94  928.0
213.957  928.0
213.972  928.0
213.991  928.0
214.009  928.0
214.025  928.0
214.04  928.0
214.058  930.0
214.072  930.0
214.099  930.0
214.107  930.0
214.126  930.0
214.141  930.0
214.157  930.0
214.175  930.0
214.19  930.0
214.207  930.0
214.223  930.0
214.243  930.0
214.257  933.0
214.275  933.0
214.291  933.0
214.31  933.0
214.324  933.0
214.342  933.0
214.356  933.0
214.38  933.0
214.391  933.0
214.412  933.0
214.424  933.0
214.44  933.0
214.459  934.0
214.475  934.0
214.491  934.0
214.508  934.0
214.526  934.0
214.541  934.0
214.559  934.0
214.574  934.0
214.597  934.0
214.615  934.0
214.631  934.0
214.647  934.0
214.658  936.0
214.674  936.0
214.691  936.0
214.709  936.0
214.725  936.0
214.742  936.0
214.758  936.0
214.775  936.0
214.793  936.0
214.807  936.0
214.827  936.0
214.84  936.0
214.859  938.0
214.874  938.0
214.891  938.0
214.907  938.0
214.931  938.0
214.941  938.0
214.958  938.0
214.982  938.0
214.992  938.0
215.007  938.0
215.028  938.0
215.04  938.0
215.058  940.0
215.074  940.0
215.092  940.0
215.108  940.0
215.127  940.0
215.141  940.0
215.159  940.0
215.174  940.0
215.193  940.0
215.207  940.0
215.23  940.0
215.242  940.0
215.258  39.0
215.278  39.0
215.299  39.0
215.317  39.0
215.325  39.0
215.355  39.0
215.37  39.0
215.387  39.0
215.405  39.0
215.423  39.0
215.44  40.0
215.457  40.0
215.476  40.0
215.494  40.0
215.515  40.0
215.523  40.0
215.541  40.0
215.557  40.0
215.574  40.0
215.597  40.0
215.615  40.0
215.625  40.0
215.642  39.0
215.66  39.0
215.677  39.0
215.694  39.0
215.708  39.0
215.729  39.0
215.746  39.0
215.762  39.0
215.78  39.0
215.797  39.0
215.814  39.0
215.829  39.0
215.845  39.0
215.865  40.0
215.879  40.0
215.895  40.0
215.912  40.0
215.929  40.0
215.949  40.0
215.963  40.0
215.98  40.0
215.995  40.0
216.021  40.0
216.028  40.0
216.045  40.0
216.062  40.0
216.082  40.0
216.096  40.0
216.113  40.0
216.13  40.0
216.146  40.0
216.163  40.0
216.183  40.0
216.198  40.0
216.213  40.0
216.229  40.0
216.248  40.0
216.262  40.0
216.285  40.0
216.301  40.0
216.312  40.0
216.329  40.0
216.347  40.0
216.365  40.0
216.379  40.0
216.396  40.0
216.413  40.0
216.431  40.0
216.447  40.0
216.463  39.0
216.478  39.0
216.512  39.0
216.524  39.0
216.542  39.0
216.56  39.0
216.575  39.0
216.594  39.0
216.608  39.0
216.625  39.0
216.641  39.0
216.658  40.0
216.677  40.0
216.697  40.0
216.708  40.0
216.725  40.0
216.742  40.0
216.758  40.0
216.782  40.0
216.797  40.0
216.808  40.0
216.824  40.0
216.842  40.0
216.863  39.0
216.876  39.0
216.898  39.0
216.911  39.0
216.926  39.0
216.946  39.0
216.958  39.0
216.975  39.0
216.993  39.0
217.011  39.0
217.025  39.0
217.043  40.0
217.058  40.0
217.075  40.0
217.092  40.0
217.109  40.0
217.127  40.0
217.142  40.0
217.16  40.0
217.176  40.0
217.19  40.0
217.207  40.0
217.226  40.0
217.24  39.0
217.258  39.0
217.274  39.0
217.291  39.0
217.308  39.0
217.326  39.0
217.342  39.0
217.359  39.0
217.375  39.0
217.39  39.0
217.408  39.0
217.424  39.0
217.441  39.0
217.459  31.0
217.475  31.0
217.493  31.0
217.51  31.0
217.525  31.0
217.541  31.0
217.558  31.0
217.574  31.0
217.592  31.0
217.608  31.0
217.626  31.0
217.641  31.0
217.658  31.0
217.674  31.0
217.692  31.0
217.707  31.0
217.725  31.0
217.742  31.0
217.758  31.0
217.774  31.0
217.791  31.0
217.807  31.0
217.825  31.0
217.842  31.0
217.859  42.0
217.876  42.0
217.892  42.0
217.908  42.0
217.924  42.0
217.941  42.0
217.958  42.0
217.974  42.0
217.992  42.0
218.009  42.0
218.025  42.0
218.042  42.0
218.059  42.0
218.075  42.0
218.092  42.0
218.109  42.0
218.125  42.0
218.141  42.0
218.158  42.0
218.175  42.0
218.193  42.0
218.209  42.0
218.226  42.0
218.241  42.0
218.259  42.0
218.275  42.0
218.291  42.0
218.309  42.0
218.325  42.0
218.341  42.0
218.359  42.0
218.376  42.0
218.391  42.0
218.408  42.0
218.425  42.0
218.441  42.0
218.458  42.0
218.475  42.0
218.492  42.0
218.508  42.0
218.526  42.0
218.541  42.0
218.558  42.0
218.574  42.0
218.591  42.0
218.608  42.0
218.625  42.0
218.641  42.0
218.658  42.0
218.675  42.0
218.692  42.0
218.709  42.0
218.725  42.0
218.742  42.0
218.758  42.0
218.775  42.0
218.791  42.0
218.809  42.0
218.825  42.0
218.842  42.0
218.859  42.0
218.875  42.0
218.892  42.0
218.909  42.0
218.925  42.0
218.942  42.0
218.958  42.0
218.975  42.0
218.992  42.0
219.008  42.0
219.026  42.0
219.042  42.0
219.058  41.0
219.075  41.0
219.093  41.0
219.108  41.0
219.126  41.0
219.141  41.0
219.159  41.0
219.176  41.0
219.192  41.0
219.209  41.0
219.225  41.0
219.241  41.0
219.258  41.0
219.275  41.0
219.291  41.0
219.308  41.0
219.325  41.0
219.341  41.0
219.358  41.0
219.376  41.0
219.392  41.0
219.409  41.0
219.426  41.0
219.442  41.0
219.459  42.0
219.475  42.0
219.492  42.0
219.507  42.0
219.525  42.0
219.542  42.0
219.558  42.0
219.574  42.0
219.592  42.0
219.609  42.0
219.626  42.0
219.642  42.0
219.658  42.0
219.676  42.0
219.692  42.0
219.709  42.0
219.725  42.0
219.742  42.0
219.758  42.0
219.776  42.0
219.791  42.0
219.808  42.0
219.825  42.0
219.841  42.0
219.858  42.0
219.877  42.0
219.892  42.0
219.908  42.0
219.925  42.0
219.943  42.0
219.959  42.0
219.975  42.0
219.992  42.0
220.007  42.0
220.025  42.0
220.041  42.0
220.058  42.0
220.075  42.0
220.092  42.0
220.108  42.0
220.125  42.0
220.142  42.0
220.159  42.0
220.176  42.0
220.193  42.0
220.209  42.0
220.225  42.0
220.243  42.0
220.259  42.0
220.275  42.0
220.292  42.0
220.308  42.0
220.325  42.0
220.344  42.0
220.359  42.0
220.376  42.0
220.392  42.0
220.409  42.0
220.425  42.0
220.441  42.0
220.458  42.0
220.478  42.0
220.492  42.0
220.508  42.0
220.526  42.0
220.542  42.0
220.558  42.0
220.576  42.0
220.592  42.0
220.609  42.0
220.625  42.0
220.642  42.0
220.658  39.0
220.675  39.0
220.692  39.0
220.709  39.0
220.725  39.0
220.743  39.0
220.758  39.0
220.775  39.0
220.792  39.0
220.808  39.0
220.825  39.0
220.842  39.0
220.859  932.0
220.875  932.0
220.893  932.0
220.909  932.0
220.925  932.0
220.942  932.0
220.959  932.0
220.975  932.0
220.992  932.0
221.008  932.0
221.025  932.0
221.042  932.0
221.058  932.0
221.075  928.0
221.092  928.0
221.109  928.0
221.125  928.0
221.141  928.0
221.158  928.0
221.176  928.0
221.192  928.0
221.209  928.0
221.225  928.0
221.242  928.0
221.258  925.0
221.275  925.0
221.291  925.0
221.308  925.0
221.325  925.0
221.351  925.0
221.372  925.0
221.383  925.0
221.399  925.0
221.415  925.0
221.432  925.0
221.449  925.0
221.465  922.0
221.482  922.0
221.498  922.0
221.516  922.0
221.532  922.0
221.549  922.0
221.565  922.0
221.581  922.0
221.598  922.0
221.615  922.0
221.633  922.0
221.649  922.0
221.666  922.0
221.682  922.0
221.699  922.0
221.715  922.0
221.732  922.0
221.748  922.0
221.765  922.0
221.782  922.0
221.799  922.0
221.815  922.0
221.832  922.0
221.848  922.0
221.865  922.0
221.882  922.0
221.899  922.0
221.915  922.0
221.932  922.0
221.949  922.0
221.965  922.0
221.982  922.0
221.999  922.0
222.015  922.0
222.033  922.0
222.049  922.0
222.066  921.0
222.083  921.0
222.099  921.0
222.115  921.0
222.132  921.0
222.149  921.0
222.165  921.0
222.183  921.0
222.199  921.0
222.215  921.0
222.232  921.0
222.248  921.0
222.265  923.0
222.282  923.0
222.299  923.0
222.315  923.0
222.331  923.0
222.348  923.0
222.365  923.0
222.383  923.0
222.399  923.0
222.416  923.0
222.431  923.0
222.448  923.0
222.465  924.0
222.483  924.0
222.499  924.0
222.515  924.0
222.532  924.0
222.549  924.0
222.565  924.0
222.583  924.0
222.599  924.0
222.615  924.0
222.632  924.0
222.649  924.0
222.666  925.0
222.683  925.0
222.699  925.0
222.716  925.0
222.732  925.0
222.748  925.0
222.765  925.0
222.782  925.0
222.799  925.0
222.815  925.0
222.832  925.0
222.848  925.0
222.866  42.0
222.882  42.0
222.899  42.0
222.915  42.0
222.933  42.0
222.948  42.0
222.966  42.0
222.983  42.0
222.999  42.0
223.015  42.0
223.032  42.0
223.049  42.0
223.066  41.0
223.082  41.0
223.099  41.0
223.116  41.0
223.132  41.0
223.149  41.0
223.166  41.0
223.181  41.0
223.199  41.0
223.215  41.0
223.232  41.0
223.249  42.0
223.265  42.0
223.282  42.0
223.299  42.0
223.316  42.0
223.335  42.0
223.357  42.0
223.379  42.0
223.4  42.0
223.423  42.0
223.431  42.0
223.449  42.0
223.465  42.0
223.482  42.0
223.498  42.0
223.516  42.0
223.531  42.0
223.548  42.0
223.565  42.0
223.581  42.0
223.598  42.0
223.617  42.0
223.632  42.0
223.648  42.0
223.664  42.0
223.681  42.0
223.698  42.0
223.714  42.0
223.731  42.0
223.748  42.0
223.764  42.0
223.781  42.0
223.798  42.0
223.815  42.0
223.834  42.0
223.848  42.0
223.866  41.0
223.882  41.0
223.898  41.0
223.915  41.0
223.932  41.0
223.947  41.0
223.965  41.0
223.982  41.0
223.999  41.0
224.016  41.0
224.031  41.0
224.049  41.0
224.065  39.0
224.082  39.0
224.1  39.0
224.115  39.0
224.131  39.0
224.148  39.0
224.165  39.0
224.181  39.0
224.198  39.0
224.215  39.0
224.234  39.0
224.248  39.0
224.269  941.0
224.282  941.0
224.298  941.0
224.316  941.0
224.334  941.0
224.35  941.0
224.368  941.0
224.382  941.0
224.398  941.0
224.417  941.0
224.435  941.0
224.453  941.0
224.472  945.0
224.485  945.0
224.498  945.0
224.516  945.0
224.533  945.0
224.548  945.0
224.568  945.0
224.587  945.0
224.606  945.0
224.615  945.0
224.636  945.0
224.65  945.0
224.666  950.0
224.684  950.0
224.702  950.0
224.717  950.0
224.734  950.0
224.751  950.0
224.769  950.0
224.783  950.0
224.799  950.0
224.817  950.0
224.835  950.0
224.85  950.0
224.865  956.0
224.884  956.0
224.903  956.0
224.921  956.0
224.938  956.0
224.952  956.0
224.968  956.0
224.984  956.0
225.0  956.0
225.016  956.0
225.033  956.0
225.051  956.0
225.066  961.0
225.085  961.0
225.103  961.0
225.117  961.0
225.133  961.0
225.151  961.0
225.166  961.0
225.183  961.0
225.201  961.0
225.217  961.0
225.233  961.0
225.25  961.0
225.267  964.0
225.285  964.0
225.299  964.0
225.316  964.0
225.335  964.0
225.353  964.0
225.367  964.0
225.383  964.0
225.401  964.0
225.418  964.0
225.436  964.0
225.45  964.0
225.466  966.0
225.487  966.0
225.5  966.0
225.516  966.0
225.535  966.0
225.551  966.0
225.567  966.0
225.585  966.0
225.599  966.0
225.616  966.0
225.634  966.0
225.65  966.0
225.67  970.0
225.683  970.0
225.7  970.0
225.719  970.0
225.733  970.0
225.75  970.0
225.771  970.0
225.786  970.0
225.802  970.0
225.822  970.0
225.839  970.0
225.861  974.0
225.876  974.0
225.898  974.0
225.915  974.0
225.929  974.0
225.946  974.0
225.964  974.0
225.985  974.0
225.994  974.0
226.015  974.0
226.031  974.0
226.045  974.0
226.063  977.0
226.082  977.0
226.098  977.0
226.123  977.0
226.136  977.0
226.155  977.0
226.168  977.0
226.186  977.0
226.204  977.0
226.22  977.0
226.239  977.0
226.253  977.0
226.271  975.0
226.287  975.0
226.305  975.0
226.322  975.0
226.34  975.0
226.354  975.0
226.377  975.0
226.389  975.0
226.407  975.0
226.423  975.0
226.439  975.0
226.458  40.0
226.473  40.0
226.497  40.0
226.507  40.0
226.525  40.0
226.542  40.0
226.556  40.0
226.583  40.0
226.59  40.0
226.607  40.0
226.625  40.0
226.64  40.0
226.659  40.0
226.676  40.0
226.692  40.0
226.708  40.0
226.724  40.0
226.741  40.0
226.757  40.0
226.775  40.0
226.793  40.0
226.808  40.0
226.825  40.0
226.841  40.0
226.866  39.0
226.877  39.0
226.891  39.0
226.911  39.0
226.924  39.0
226.943  39.0
226.958  39.0
226.975  39.0
226.991  39.0
227.008  39.0
227.026  39.0
227.044  39.0
227.057  39.0
227.074  39.0
227.093  39.0
227.108  39.0
227.125  39.0
227.148  39.0
227.159  39.0
227.175  39.0
227.192  39.0
227.207  39.0
227.225  39.0
227.24  39.0
227.258  39.0
227.274  40.0
227.291  40.0
227.306  40.0
227.324  40.0
227.341  40.0
227.358  40.0
227.374  40.0
227.391  40.0
227.408  40.0
227.425  40.0
227.441  40.0
227.458  40.0
227.475  39.0
227.491  39.0
227.507  39.0
227.525  39.0
227.54  39.0
227.558  39.0
227.575  39.0
227.591  39.0
227.608  39.0
227.625  39.0
227.641  39.0
227.658  39.0
227.675  40.0
227.691  40.0
227.709  40.0
227.725  40.0
227.741  40.0
227.758  40.0
227.774  40.0
227.791  40.0
227.807  40.0
227.825  40.0
227.841  40.0
227.858  40.0
227.874  39.0
227.892  39.0
227.907  39.0
227.924  39.0
227.941  39.0
227.958  39.0
227.975  39.0
227.991  39.0
228.007  39.0
228.024  39.0
228.041  39.0
228.058  39.0
228.074  39.0
228.092  39.0
228.112  39.0
228.126  39.0
228.141  39.0
228.159  39.0
228.174  39.0
228.191  39.0
228.207  39.0
228.224  39.0
228.24  39.0
228.257  39.0
228.274  39.0
228.291  39.0
228.308  39.0
228.324  39.0
228.34  39.0
228.358  39.0
228.374  39.0
228.391  39.0
228.407  39.0
228.424  39.0
228.441  39.0
228.458  39.0
228.474  39.0
228.492  39.0
228.508  39.0
228.525  39.0
228.54  39.0
228.558  39.0
228.574  39.0
228.591  39.0
228.607  39.0
228.625  39.0
228.641  39.0
228.658  39.0
228.674  31.0
228.693  31.0
228.708  31.0
228.724  31.0
228.742  31.0
228.758  31.0
228.775  31.0
228.791  31.0
228.808  31.0
228.824  31.0
228.843  31.0
228.857  31.0
228.875  31.0
228.891  31.0
228.908  31.0
228.925  31.0
228.943  31.0
228.957  31.0
228.974  31.0
228.991  31.0
229.008  31.0
229.023  31.0
229.041  31.0
229.058  31.0
229.075  31.0
229.091  31.0
229.108  31.0
229.124  31.0
229.142  31.0
229.157  31.0
229.176  31.0
229.191  31.0
229.208  31.0
229.225  31.0
229.241  31.0
229.258  31.0
229.275  32.0
229.291  32.0
229.308  32.0
229.324  32.0
229.341  32.0
229.359  32.0
229.374  32.0
229.391  32.0
229.408  32.0
229.424  32.0
229.441  32.0
229.459  31.0
229.479  31.0
229.491  31.0
229.507  31.0
229.525  31.0
229.541  31.0
229.559  31.0
229.574  31.0
229.592  31.0
229.607  31.0
229.625  31.0
229.641  31.0
229.658  31.0
229.675  31.0
229.692  31.0
229.708  31.0
229.724  31.0
229.741  31.0
229.758  31.0
229.774  31.0
229.792  31.0
229.807  31.0
229.825  31.0
229.842  31.0
229.858  31.0
229.875  32.0
229.891  32.0
229.907  32.0
229.925  32.0
229.941  32.0
229.958  32.0
229.974  32.0
229.991  32.0
230.008  32.0
230.025  32.0
230.042  32.0
230.058  32.0
230.074  32.0
230.092  32.0
230.108  32.0
230.125  32.0
230.142  32.0
230.159  32.0
230.174  32.0
230.192  32.0
230.208  32.0
230.225  32.0
230.241  32.0
230.258  32.0
230.274  32.0
230.291  32.0
230.308  32.0
230.324  32.0
230.341  32.0
230.36  32.0
230.375  32.0
230.391  32.0
230.408  32.0
230.425  32.0
230.44  32.0
230.459  32.0
230.474  32.0
230.491  32.0
230.508  32.0
230.526  32.0
230.541  32.0
230.558  32.0
230.575  32.0
230.591  32.0
230.608  32.0
230.626  32.0
230.641  32.0
230.658  32.0
230.674  32.0
230.691  32.0
230.708  32.0
230.726  32.0
230.742  32.0
230.758  32.0
230.775  32.0
230.792  32.0
230.808  32.0
230.825  32.0
230.841  32.0
230.858  32.0
230.875  32.0
230.891  32.0
230.908  32.0
230.925  32.0
230.941  32.0
230.958  32.0
230.975  32.0
230.992  32.0
231.012  32.0
231.027  32.0
231.042  32.0
231.058  39.0
231.074  39.0
231.092  39.0
231.107  39.0
231.125  39.0
231.142  39.0
231.158  39.0
231.174  39.0
231.192  39.0
231.208  39.0
231.227  39.0
231.241  39.0
231.259  39.0
231.274  39.0
231.291  39.0
231.307  39.0
231.325  39.0
231.343  39.0
231.358  39.0
231.375  39.0
231.392  39.0
231.408  39.0
231.425  39.0
231.441  39.0
231.459  39.0
231.476  39.0
231.492  39.0
231.508  39.0
231.525  39.0
231.541  39.0
231.558  39.0
231.574  39.0
231.591  39.0
231.608  39.0
231.625  39.0
231.642  39.0
231.658  39.0
231.675  39.0
231.692  39.0
231.709  39.0
231.725  39.0
231.742  39.0
231.758  39.0
231.776  39.0
231.793  39.0
231.809  39.0
231.824  39.0
231.841  39.0
231.857  39.0
231.874  39.0
231.891  39.0
231.908  39.0
231.925  39.0
231.942  39.0
231.961  39.0
231.975  39.0
231.992  39.0
232.009  39.0
232.025  39.0
232.042  39.0
232.058  39.0
232.075  42.0
232.091  42.0
232.109  42.0
232.126  42.0
232.141  42.0
232.159  42.0
232.174  42.0
232.191  42.0
232.208  42.0
232.225  42.0
232.243  42.0
232.258  42.0
232.274  42.0
232.291  42.0
232.307  42.0
232.325  42.0
232.341  42.0
232.358  42.0
232.376  42.0
232.392  42.0
232.409  42.0
232.427  42.0
232.442  42.0
232.459  42.0
232.474  42.0
232.491  42.0
232.508  42.0
232.527  42.0
232.54  42.0
232.559  42.0
232.575  42.0
232.591  42.0
232.608  42.0
232.626  42.0
232.643  42.0
232.659  42.0
232.675  42.0
232.692  42.0
232.707  42.0
232.725  42.0
232.742  42.0
232.758  42.0
232.774  42.0
232.792  42.0
232.807  42.0
232.826  42.0
232.842  42.0
232.859  42.0
232.875  42.0
232.891  42.0
232.907  42.0
232.926  42.0
232.942  42.0
232.959  42.0
232.975  42.0
232.993  42.0
233.008  42.0
233.024  42.0
233.04  42.0
233.058  42.0
233.074  42.0
233.092  42.0
233.107  42.0
233.127  42.0
233.141  42.0
233.159  42.0
233.175  42.0
233.191  42.0
233.209  42.0
233.225  42.0
233.241  42.0
233.258  42.0
233.275  42.0
233.292  42.0
233.309  42.0
233.326  42.0
233.342  42.0
233.36  42.0
233.374  42.0
233.392  42.0
233.408  42.0
233.426  42.0
233.442  42.0
233.458  42.0
233.475  42.0
233.492  42.0
233.509  42.0
233.526  42.0
233.543  42.0
233.559  42.0
233.576  42.0
233.593  42.0
233.608  42.0
233.626  42.0
233.642  42.0
233.658  42.0
233.676  41.0
233.692  41.0
233.709  41.0
233.726  41.0
233.741  41.0
233.759  41.0
233.776  41.0
233.792  41.0
233.808  41.0
233.825  41.0
233.841  41.0
233.86  41.0
233.875  42.0
233.896  42.0
233.909  42.0
233.924  42.0
233.942  42.0
233.958  42.0
233.976  42.0
233.993  42.0
234.009  42.0
234.025  42.0
234.043  42.0
234.058  42.0
234.076  42.0
234.093  42.0
234.11  42.0
234.127  42.0
234.142  42.0
234.158  42.0
234.175  42.0
234.192  42.0
234.211  42.0
234.225  42.0
234.242  42.0
234.258  42.0
234.274  42.0
234.293  42.0
234.308  42.0
234.326  42.0
234.342  42.0
234.359  42.0
234.376  42.0
234.393  42.0
234.409  42.0
234.426  42.0
234.442  42.0
234.459  42.0
234.474  42.0
234.493  42.0
234.509  42.0
234.526  42.0
234.542  42.0
234.559  42.0
234.575  42.0
234.593  42.0
234.608  42.0
