Time  Force1  Force2
1.766  756.0  1023.0
1.786  694.0  1023.0
1.806  649.0  1023.0
1.806  649.0  1023.0
1.826  609.0  1023.0
1.847  743.0  1023.0
1.866  682.0  1023.0
1.887  637.0  1023.0
1.887  637.0  1023.0
1.907  774.0  1023.0
1.927  706.0  1023.0
1.967  623.0  1023.0
1.967  623.0  1023.0
1.987  753.0  1023.0
2.007  692.0  1023.0
2.027  648.0  1023.0
2.048  785.0  1023.0
2.048  785.0  1023.0
2.067  719.0  1023.0
2.086  672.0  1023.0
2.108  628.0  1023.0
2.127  766.0  1023.0
2.127  766.0  1023.0
2.147  703.0  1023.0
2.166  655.0  1023.0
2.188  618.0  1023.0
2.188  618.0  1023.0
2.227  692.0  1023.0
2.227  692.0  1023.0
2.248  649.0  1023.0
2.287  718.0  1023.0
2.287  718.0  1023.0
2.308  670.0  1023.0
2.348  766.0  1023.0
2.368  702.0  1023.0
2.387  656.0  1023.0
2.408  618.0  1023.0
2.408  618.0  1023.0
2.427  752.0  1023.0
2.448  693.0  1023.0
2.468  648.0  1023.0
2.468  648.0  1023.0
2.488  783.0  1023.0
2.508  716.0  1023.0
2.528  669.0  1023.0
2.548  626.0  1023.0
2.569  765.0  1023.0
2.569  765.0  1023.0
2.588  705.0  1023.0
2.608  657.0  1023.0
2.628  617.0  1023.0
2.628  617.0  1023.0
2.649  753.0  1023.0
2.689  645.0  1023.0
2.709  782.0  1023.0
2.709  782.0  1023.0
2.748  664.0  1023.0
2.769  629.0  1023.0
2.769  629.0  1023.0
2.789  764.0  1023.0
2.808  702.0  1023.0
2.828  653.0  1023.0
2.828  653.0  1023.0
2.849  620.0  1023.0
2.869  750.0  1023.0
2.888  689.0  1023.0
2.929  783.0  1023.0
2.929  783.0  1023.0
2.949  714.0  1023.0
2.969  664.0  1023.0
2.99  628.0  1023.0
3.009  762.0  1023.0
3.009  762.0  1023.0
3.028  701.0  1023.0
3.049  654.0  1023.0
3.069  614.0  1023.0
3.089  747.0  1023.0
3.089  747.0  1023.0
3.109  688.0  1023.0
3.13  642.0  1023.0
3.149  781.0  1023.0
3.17  715.0  1023.0
3.189  662.0  1023.0
3.189  662.0  1023.0
3.21  626.0  1023.0
3.229  760.0  1023.0
3.229  760.0  1023.0
3.269  654.0  1023.0
3.29  615.0  1023.0
3.31  748.0  1023.0
3.33  686.0  1023.0
3.33  686.0  1023.0
3.35  643.0  1023.0
3.371  778.0  1023.0
3.39  712.0  1023.0
3.409  660.0  1023.0
3.409  660.0  1023.0
3.43  624.0  1023.0
3.45  759.0  1023.0
3.47  697.0  1023.0
3.47  697.0  1023.0
3.489  651.0  1023.0
3.511  614.0  1023.0
3.53  745.0  1023.0
3.55  682.0  1023.0
3.55  682.0  1023.0
3.571  642.0  1023.0
3.61  706.0  1023.0
3.63  663.0  1023.0
3.651  626.0  1023.0
3.651  626.0  1023.0
3.671  758.0  1023.0
3.69  697.0  1023.0
3.712  652.0  1023.0
3.712  652.0  1023.0
3.731  788.0  1023.0
3.75  720.0  1023.0
3.771  673.0  1023.0
3.791  633.0  1023.0
3.791  633.0  1023.0
3.811  768.0  1023.0
3.83  706.0  1023.0
3.851  659.0  1023.0
3.871  620.0  1023.0
3.871  620.0  1023.0
3.891  754.0  1023.0
3.911  692.0  1023.0
3.932  648.0  1023.0
3.972  720.0  1023.0
3.972  720.0  1023.0
3.991  669.0  1023.0
4.012  631.0  1023.0
4.032  768.0  1023.0
4.032  768.0  1023.0
4.051  703.0  1023.0
4.071  657.0  1023.0
4.091  621.0  1023.0
4.091  621.0  1023.0
4.112  753.0  1023.0
4.131  692.0  1023.0
4.152  649.0  1023.0
4.172  784.0  1023.0
4.172  784.0  1023.0
4.192  718.0  1023.0
4.211  669.0  1023.0
4.233  630.0  1023.0
4.252  764.0  1023.0
4.252  764.0  1023.0
4.272  703.0  1023.0
4.291  658.0  1023.0
4.313  619.0  1023.0
4.352  691.0  1023.0
4.352  691.0  1023.0
4.373  645.0  1023.0
4.392  784.0  1023.0
4.412  716.0  1023.0
4.412  716.0  1023.0
4.432  665.0  1023.0
4.453  631.0  1023.0
4.472  765.0  1023.0
4.492  700.0  1023.0
4.492  700.0  1023.0
4.512  657.0  1023.0
4.533  622.0  1023.0
4.552  750.0  1023.0
4.573  688.0  1023.0
4.573  688.0  1023.0
4.593  646.0  1023.0
4.613  780.0  1023.0
4.633  714.0  1023.0
4.653  664.0  1023.0
4.653  664.0  1023.0
4.692  762.0  1023.0
4.713  699.0  1023.0
4.732  650.0  1023.0
4.732  650.0  1023.0
4.753  618.0  1023.0
4.773  746.0  1023.0
4.793  687.0  1023.0
4.813  646.0  1023.0
4.813  646.0  1023.0
4.834  777.0  1023.0
4.853  715.0  1023.0
4.873  664.0  1023.0
4.893  624.0  1023.0
4.893  624.0  1023.0
4.914  763.0  1023.0
4.933  696.0  1023.0
4.954  653.0  1023.0
4.974  795.0  1023.0
4.974  795.0  1023.0
4.994  725.0  1023.0
5.013  670.0  1023.0
5.035  632.0  1023.0
5.035  632.0  1023.0
5.054  771.0  1023.0
5.093  659.0  1023.0
5.114  622.0  1023.0
5.134  758.0  1023.0
5.134  758.0  1023.0
5.175  651.0  1023.0
5.175  651.0  1023.0
5.194  789.0  1023.0
5.214  724.0  1023.0
5.214  724.0  1023.0
5.234  671.0  1023.0
5.255  632.0  1023.0
5.274  771.0  1023.0
5.294  706.0  1023.0
5.414  787.0  1023.0
5.454  669.0  1023.0
5.494  767.0  1023.0
5.515  703.0  1023.0
5.534  662.0  1023.0
5.555  618.0  1023.0
5.555  618.0  1023.0
5.575  753.0  1023.0
5.595  692.0  1023.0
5.615  647.0  1023.0
5.615  647.0  1023.0
5.636  787.0  1023.0
5.655  716.0  1023.0
5.675  668.0  1023.0
5.695  627.0  1023.0
5.715  766.0  1023.0
5.735  702.0  1023.0
5.754  656.0  1023.0
5.754  656.0  1023.0
5.776  621.0  1023.0
5.795  751.0  1023.0
5.815  690.0  1023.0
5.836  649.0  1023.0
5.836  649.0  1023.0
5.856  780.0  1023.0
5.875  715.0  1023.0
5.896  666.0  1023.0
5.916  626.0  1023.0
5.936  763.0  1023.0
5.936  763.0  1023.0
5.955  697.0  1023.0
5.976  655.0  1023.0
6.016  746.0  1023.0
6.036  689.0  1023.0
6.036  689.0  1023.0
6.056  644.0  1023.0
6.076  781.0  1023.0
6.096  714.0  1023.0
6.096  714.0  1023.0
6.116  665.0  1023.0
6.136  630.0  1023.0
6.156  759.0  1023.0
6.176  700.0  1023.0
6.176  700.0  1023.0
6.197  652.0  1023.0
6.216  788.0  1023.0
6.237  723.0  1023.0
6.256  672.0  1023.0
6.256  672.0  1023.0
6.277  635.0  1023.0
6.297  770.0  1023.0
6.317  709.0  1023.0
6.336  659.0  1023.0
6.336  659.0  1023.0
6.356  623.0  1023.0
6.377  755.0  1023.0
6.396  694.0  1023.0
6.417  650.0  1023.0
6.417  650.0  1023.0
6.457  720.0  1023.0
6.457  720.0  1023.0
6.476  669.0  1023.0
6.476  669.0  1023.0
6.517  767.0  1023.0
6.537  705.0  1023.0
6.556  659.0  1023.0
6.578  621.0  1023.0
6.578  621.0  1023.0
6.597  754.0  1023.0
6.617  692.0  1023.0
6.638  648.0  1023.0
6.658  785.0  1023.0
6.658  785.0  1023.0
6.677  715.0  1023.0
6.697  668.0  1023.0
6.718  631.0  1023.0
6.718  631.0  1023.0
6.737  763.0  1023.0
6.757  705.0  1023.0
6.777  656.0  1023.0
6.798  618.0  1023.0
6.798  618.0  1023.0
6.838  687.0  1023.0
6.858  646.0  1023.0
6.878  780.0  1023.0
6.898  716.0  1023.0
6.898  716.0  1023.0
6.918  663.0  1023.0
6.938  628.0  1023.0
6.958  759.0  1023.0
6.978  697.0  1023.0
6.978  697.0  1023.0
6.999  655.0  1023.0
7.018  791.0  1023.0
7.038  723.0  1023.0
7.038  723.0  1023.0
7.058  674.0  1023.0
7.078  634.0  1023.0
7.099  769.0  1023.0
7.118  707.0  1023.0
7.118  707.0  1023.0
7.138  662.0  1023.0
7.158  623.0  1023.0
7.179  758.0  1023.0
7.198  698.0  1023.0
7.219  654.0  1023.0
7.219  654.0  1023.0
7.239  787.0  1023.0
7.259  722.0  1023.0
7.278  672.0  1023.0
7.319  772.0  1023.0
7.339  702.0  1023.0
7.339  702.0  1023.0
7.358  660.0  1023.0
7.379  624.0  1023.0
7.399  753.0  1023.0
7.399  753.0  1023.0
7.418  695.0  1023.0
7.44  652.0  1023.0
7.459  787.0  1023.0
7.479  721.0  1023.0
7.479  721.0  1023.0
7.499  668.0  1023.0
7.52  632.0  1023.0
7.539  767.0  1023.0
7.56  705.0  1023.0
7.56  705.0  1023.0
7.579  662.0  1023.0
7.6  619.0  1023.0
7.619  754.0  1023.0
7.64  694.0  1023.0
7.64  694.0  1023.0
7.68  784.0  1023.0
7.7  718.0  1023.0
7.719  668.0  1023.0
7.719  668.0  1023.0
7.74  632.0  1023.0
7.76  764.0  1023.0
7.78  704.0  1023.0
7.78  704.0  1023.0
7.799  657.0  1023.0
7.82  619.0  1023.0
7.84  752.0  1023.0
7.84  752.0  1023.0
7.88  648.0  1023.0
7.901  783.0  1023.0
7.92  714.0  1023.0
7.94  668.0  1023.0
7.94  668.0  1023.0
7.961  629.0  1023.0
7.981  765.0  1023.0
8.0  704.0  1023.0
8.019  657.0  1023.0
8.019  657.0  1023.0
8.041  619.0  1023.0
8.06  748.0  1023.0
8.08  690.0  1023.0
8.08  690.0  1023.0
8.121  783.0  1023.0
8.121  783.0  1023.0
8.14  714.0  1023.0
8.161  668.0  1023.0
8.161  668.0  1023.0
8.181  631.0  1023.0
8.22  704.0  1023.0
8.241  660.0  1023.0
8.261  621.0  1023.0
8.261  621.0  1023.0
8.281  751.0  1023.0
8.301  693.0  1023.0
8.322  646.0  1023.0
8.341  781.0  1023.0
8.361  716.0  1023.0
8.361  716.0  1023.0
8.381  667.0  1023.0
